0x02275e2AcEFb592710f42a0eC192FFb0BDaF0751 1 DC 0.0054% 
0x024B94E6D847e887359dBf14C4d944e46819D4A9 1 DC 0.0054% 
0x04cEC8E33F0716B64F9f42Fe4C026959E5F5cABe 1 DC 0.0054% 
0x0673854D0A07A7E3AcC9b7Ca3948192e119138Ae 1 DC 0.0054% 
0x07972AC70e4f1601677f1E250e45eda6273234EA 1 DC 0.0054% 
0x07a6Af64bf0CAc75c73C13E098887fD6ECBE1966 1 DC 0.0054% 
0x08c0EC36247415993c2fe024593fd0C5F5B4E917 1 DC 0.0054% 
0x01726e011EE73e9d72c5616832E1C47670d0C3BC 1 DC 0.0054% 
0x01C5890B5500302DC08dfcD738d594b3F62b87A5 1 DC 0.0054% 
0x03fA8C85D53E60A9708cDD7B5326FeA76B2A026F 1 DC 0.0054% 
0x05A05D67d454b2B834c9D6C9aDb7De67a9309572 1 DC 0.0054% 
0x06005bc8082A426F0C9A24643B3644f28A9EB568 1 DC 0.0054% 
0x06b52e167F025Bf0fddC2c9c2E1f75a84A5cF682 1 DC 0.0054% 
0x0821319d53FB42a92b45f044Fe5136cC8eef2496 1 DC 0.0054% 
0x0823373f77308AFBCc65D2Ac70f868432bB29486 1 DC 0.0054% 
0x021C152f9fEA2770efDF5e91b202947dCA40F2C6 1 DC 0.0054% 
0x0454EdE2bD55DEe64dEb5B3Dc374878D311e466E 1 DC 0.0054% 
0x053db9d71909200565b3be3632F0a05EFB3DAc90 1 DC 0.0054% 
0x053FfF8AaA126f407351F66807DB24CD8a73F2CD 1 DC 0.0054% 
0x07d44948DD72cFc3B1d8E8DeCA9391fae353cace 1 DC 0.0054% 
0x0013441125e4B9DdA020af209863f5d6140dcCfF 1 DC 0.0054% 
0x00E4c54D0C7B11Ab4863309Be79d5b31217f6dfE 1 DC 0.0054% 
0x0130DFb8aCC6EB1114c5Ad67Cb1E7AD7728Dc6B6 1 DC 0.0054% 
0x0233f528Bb110919c1027fcCf5169001C7004044 1 DC 0.0054% 
0x0389bb8b6ccd913f814259120b3E8d219441Fa27 1 DC 0.0054% 
0x07A868b69d03e1ccBE0748e5A2645858a26E063D 1 DC 0.0054% 
0x04CE80B31d33e535D57121fe1457BBffcc8ce9e1 1 DC 0.0054% 
0x0047Ea541e43a107966E1f87467899147bB9249D 1 DC 0.0054% 
0x04Bc000b1cf954b57Fc4FbfCC3CB1279afa78A85 1 DC 0.0054% 
0x057BaE6D9265026C312541204E92b0d493221F33 1 DC 0.0054% 
0x06C4B01e6048B1bdd2Aa5240B0E5c08fbFc75681 1 DC 0.0054% 
0x05DF7352A14D80Cfa9F5F16D8cE9Fb28A0CE3FFd 1 DC 0.0054% 
0x071E04b914eab035c8B7221FBbEBba731C9EdB2D 1 DC 0.0054% 
0x00C4803aa7CDFE5ae5D325B79D5c3C384e4a8ae9 1 DC 0.0054% 
0x02A8F422E4623cF409B2a1a64a603B16357EA9da 1 DC 0.0054% 
0x03B90EE77fc31114C5B5cBd363059db6066cCA7d 1 DC 0.0054% 
0x02131A5831B2e46cfE867Ad3E3344fc3eDaB59dA 1 DC 0.0054% 
